latitude,longitude
40.5797723,-73.9793253
40.591164,-73.94047
40.6467826,-74.0781903
40.6528707,-73.99362885
40.6528707,-73.99362885
40.65790135,-73.95086555
40.65790135,-73.95086555
40.66431143333333,-73.92456916666667
40.66431143333333,-73.92456916666667
40.66431143333333,-73.92456916666667
40.6727216,-73.9716161
40.678925400000004,-73.95432729999999
40.678925400000004,-73.95432729999999
40.678925400000004,-73.95432729999999
40.678925400000004,-73.95432729999999
40.678925400000004,-73.95432729999999
40.678925400000004,-73.95432729999999
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.690080280000004,-73.98634195999998
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.6934067125,-73.97978976249999
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.705047612499996,-74.00742026875
40.7081016,-74.0030465
40.7081016,-74.0030465
40.7081016,-74.0030465
40.70956994285714,-73.93281474285716
40.70956994285714,-73.93281474285716
40.70956994285714,-73.93281474285716
40.70956994285714,-73.93281474285716
40.70956994285714,-73.93281474285716
40.70956994285714,-73.93281474285716
40.70956994285714,-73.93281474285716
40.71676678421052,-73.98101881578947
40.71676678421052,-73.98101881578947
40.71676678421052,-73.98101881578947
40.71676678421052,-73.98101881578947
40.71676678421052,-73.98101881578947
40.71676678421052,-73.98101881578947
40.71676678421052,-73.98101881578947
