latitude,longitude
40.6564679,-73.9406909
40.675012100000004,-73.98102075
40.675012100000004,-73.98102075
40.6888026,-73.98233166666667
40.6888026,-73.98233166666667
40.6888026,-73.98233166666667
40.6918394,-73.998475
40.6932512,-73.98368424
40.6932512,-73.98368424
40.6932512,-73.98368424
40.6932512,-73.98368424
40.6932512,-73.98368424
40.6994222,-73.9893037
40.6994222,-73.9893037
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.7050172875,-74.0061527
40.71118666666667,-74.02014393333333
40.71118666666667,-74.02014393333333
40.71118666666667,-74.02014393333333
40.7153621,-74.01422310000001
40.7153621,-74.01422310000001
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.71787313,-73.9859977
40.72012323333333,-74.01961573333334
40.72012323333333,-74.01961573333334
40.72012323333333,-74.01961573333334
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.7218389375,-74.0043239625
40.729025799999995,-74.00019553333333
40.729025799999995,-74.00019553333333
40.729025799999995,-74.00019553333333
40.730777399999994,-73.990506575
40.730777399999994,-73.990506575
40.730777399999994,-73.990506575
40.730777399999994,-73.990506575
40.7342396,-73.9998683
40.7342396,-73.9998683
40.7342396,-73.9998683
40.7342396,-73.9998683
40.7342396,-73.9998683
40.7342396,-73.9998683
40.7342396,-73.9998683
40.73676341428571,-73.99054608571429
40.73676341428571,-73.99054608571429
40.73676341428571,-73.99054608571429
40.73676341428571,-73.99054608571429
40.73676341428571,-73.99054608571429
40.73676341428571,-73.99054608571429
40.73676341428571,-73.99054608571429
40.7388907,-74.01684255
40.7388907,-74.01684255
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.74165058333334,-73.99076396666666
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.747006639999995,-73.98120744000002
40.74907248000001,-73.99010935999999
40.74907248000001,-73.99010935999999
40.74907248000001,-73.99010935999999
40.74907248000001,-73.99010935999999
40.74907248000001,-73.99010935999999
40.75287633333333,-73.97618738333333
40.75287633333333,-73.97618738333333
40.75287633333333,-73.97618738333333
40.75287633333333,-73.97618738333333
40.75287633333333,-73.97618738333333
40.75287633333333,-73.97618738333333
40.7551619,-73.9639851
40.7565217,-73.9741521
40.75921317142856,-73.97425592857144
40.75921317142856,-73.97425592857144
40.75921317142856,-73.97425592857144
40.75921317142856,-73.97425592857144
40.75921317142856,-73.97425592857144
40.75921317142856,-73.97425592857144
40.75921317142856,-73.97425592857144
40.76231775,-73.9822681
40.76231775,-73.9822681
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.765204919999995,-73.97041028
40.7679116,-73.9635652
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77524025,-73.97182566250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.77821170000001,-73.97363791250001
40.7863096,-73.9772584
40.788864575,-73.961263075
40.788864575,-73.961263075
40.788864575,-73.961263075
40.788864575,-73.961263075
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.796512575,-73.96621750000001
40.8018821,-73.95451890000001
40.8018821,-73.95451890000001
40.8040303,-73.9659605
40.8040303,-73.9659605
40.8114328,-73.9632587
