latitude,longitude
40.5797723,-73.9793253
40.6467826,-74.0781903
40.6467826,-74.0781903
40.6467826,-74.0781903
40.6467826,-74.0781903
40.6467826,-74.0781903
40.6553124,-73.9480437
40.6553124,-73.9480437
40.65790135,-73.95086555
40.65790135,-73.95086555
40.662157,-73.9846299
40.6690686,-73.8617107
40.671541,-73.800387
40.6727216,-73.9716161
40.67723083333333,-73.93635553333333
40.67723083333333,-73.93635553333333
40.67723083333333,-73.93635553333333
40.6840657,-73.97876959999999
40.6840657,-73.97876959999999
40.68964501666667,-73.98555238333333
40.68964501666667,-73.98555238333333
40.68964501666667,-73.98555238333333
40.68964501666667,-73.98555238333333
40.68964501666667,-73.98555238333333
40.68964501666667,-73.98555238333333
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.69340794444444,-73.9863958111111
40.7000893,-73.98657155714285
40.7000893,-73.98657155714285
40.7000893,-73.98657155714285
40.7000893,-73.98657155714285
40.7000893,-73.98657155714285
40.7000893,-73.98657155714285
40.7000893,-73.98657155714285
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.706855525,-74.010664325
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.716781121739125,-73.99080130869565
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.72325813793105,-73.98412945517238
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.73027656666667,-73.99325593333333
40.732154666666666,-73.99127883333334
40.732154666666666,-73.99127883333334
40.732154666666666,-73.99127883333334
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.734873046153844,-73.99074388461538
40.736872475,-73.990473375
40.736872475,-73.990473375
40.736872475,-73.990473375
40.736872475,-73.990473375
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.73983425652174,-73.9942737869565
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.74296471,-73.97883836999999
40.7441697,-73.98154995
40.7441697,-73.98154995
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.745736300000004,-73.98366246923078
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.747946594999995,-73.981548715
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75109565,-73.964318325
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.75342315384616,-73.9776145076923
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.755446712499996,-73.96928717500002
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
